Price,Close,High,Low,Open,Volume
Ticker,IVV,IVV,IVV,IVV,IVV
Date,,,,,
2000-05-19,89.12251281738281,90.36967370309918,88.84536595389028,90.36967370309918,775500
2000-05-22,88.56822204589844,89.06312717579283,86.66778634710401,89.06312717579283,1850600
2000-05-23,87.22205352783203,88.82554566032282,87.22205352783203,88.82554566032282,373900
2000-05-24,88.52864074707031,88.72660282387503,86.56881618670359,87.26168345552011,400300
2000-05-25,87.71697998046875,89.28088009747553,87.34085210422661,88.70679018110594,69600
2000-05-26,87.32106018066406,87.89515012517533,86.78656264611908,87.72688238281859,237000
2000-05-30,90.1915054321289,90.23109784013248,88.23168123595227,88.23168123595227,118100
2000-05-31,90.44884490966797,90.98334235168177,89.87475506454204,89.87475506454204,216900
2000-06-01,91.89393615722656,91.89393615722656,90.98331119746085,91.16147695045849,128700
2000-06-02,93.71521759033203,94.24971502906016,93.4182745688164,93.95277200754452,108400
2000-06-05,93.10152435302734,93.53704073316057,92.92335856115464,93.1213205521243,192100
2000-06-06,92.62644958496094,93.24013198229666,92.28991407674458,92.76502302952062,209300
2000-06-07,93.24011993408203,93.43808197215864,92.27010594750665,92.62643761604454,85400
2000-06-08,92.90357208251953,93.63603152574417,92.44825945565017,93.63603152574417,248400
2000-06-09,92.56706237792969,93.4479935746401,92.40869272458849,93.4479935746401,20200
2000-06-12,91.76530456542969,92.88379010268496,91.76530456542969,92.88379010268496,17600
2000-06-13,92.96295928955078,93.27969850348451,91.53763282684898,91.85437204078272,40300
2000-06-14,93.53705596923828,93.99236862263352,93.20052052977223,93.59644457620287,353900
2000-06-15,93.53705596923828,93.91318381334739,92.87388319146696,93.55685217155981,338500
2000-06-16,93.16096496582031,94.15077547331946,92.78483697297062,94.15077547331946,855900
2000-06-19,94.08145141601562,94.40808875391446,92.80459636786559,92.84418877245939,160000
2000-06-20,93.56674194335938,94.16062796013729,93.30939133608895,94.15072985985765,182600
2000-06-21,93.74128723144531,93.92950285623633,93.11720384398033,93.11720384398033,137500
2000-06-22,92.20581817626953,93.4737967674344,91.92844785945222,93.4737967674344,182900
2000-06-23,91.5421142578125,92.48319215571232,91.29446217941782,92.24544616045341,238200
2000-06-26,92.6020736694336,92.6020736694336,91.80958694569004,91.94827212234516,26000
2000-06-27,92.08692169189453,92.75062906639506,92.08692169189453,92.44354057968586,40900
2000-06-28,92.51292419433594,93.13700752491128,92.12658689445597,92.12658689445597,51200
2000-06-29,91.39350128173828,92.0869269363797,91.01707021207581,91.70058978593663,48500
2000-06-30,92.23552703857422,92.23552703857422,91.28454319197309,91.28454319197309,16800
2000-07-03,93.28557586669922,93.28557586669922,92.22562507369328,92.24543723804854,7100
2000-07-05,91.98789978027344,92.7902926170387,91.69071724813816,92.73085611061164,27400
2000-07-06,92.44355010986328,92.64167173461652,91.43312982362174,91.84918523560354,40100
2000-07-07,93.81060028076172,94.14740708219213,92.80017987647052,92.80017987647052,65500
2000-07-10,93.65209197998047,94.24645685398077,93.61246765504713,93.61246765504713,77500
2000-07-11,94.00870513916016,94.4643848479485,93.35490381785515,93.35490381785515,40700
2000-07-12,94.52384948730469,95.05877800043761,94.38516431723318,94.62291032307004,2642100
2000-07-13,94.84077453613281,95.27664189351633,94.55349832331186,94.92002314656618,971600
2000-07-14,95.72242736816406,95.8115820661164,94.97947155189455,95.25684172330183,158800
2000-07-17,95.66305541992188,96.30695089494465,95.4748398195306,95.56399457761069,430100
2000-07-18,94.97950744628906,95.4153750232224,94.70213717005876,95.39556286063451,763600
2000-07-19,94.08796691894531,94.83092306960029,94.08796691894531,94.68233183946928,120000
2000-07-20,95.3658447265625,95.3658447265625,94.31580010819586,94.38514267733328,96500
2000-07-21,93.65209197998047,94.74176091564769,93.65209197998047,94.72194875318101,601300
2000-07-24,92.93887329101562,94.20685195028337,92.93887329101562,93.98891811822172,251700
2000-07-25,93.46387481689453,93.52331130326458,93.07753765548925,93.49359306007956,116700
2000-07-26,92.56239318847656,93.12703963665113,92.40389593986616,93.11713355861298,474800
2000-07-27,92.17606353759766,92.9190194500447,91.84916293612095,92.38409119308282,94200
2000-07-28,90.16515350341797,92.24543061127534,89.70947375598254,92.24543061127534,1147800
2000-07-31,90.62078094482422,91.26467586845928,90.28397436938434,90.62078094482422,332900
2000-08-01,91.33406066894531,91.54208835593532,90.83875665230245,90.83875665230245,481700
2000-08-02,91.52230072021484,92.13647786543115,91.35389730942974,91.71051629697469,505900
2000-08-03,92.16621398925781,92.34452351761193,90.6208647435222,90.6208647435222,173500
2000-08-04,92.7209701538086,92.82993710591242,92.22566582606389,92.58228494204008,132900
2000-08-07,94.01858520507812,94.01858520507812,92.85957409255109,92.96854094928439,6500
2000-08-08,94.19694519042969,94.26628777286034,93.63229844778016,93.73135927982393,175400
2000-08-09,93.71156311035156,94.52386207177322,93.71156311035156,94.52386207177322,123100
2000-08-10,92.82990264892578,93.5827649476472,92.78037223453622,93.53323453325764,118000
2000-08-11,93.39454650878906,93.56294991254907,92.62187206800782,92.89924238008314,129400
2000-08-14,94.73184204101562,94.73184204101562,93.45395773449141,93.51339421386463,70100
2000-08-15,94.48420715332031,94.80120176738053,94.21674294770702,94.5436436434566,343600
2000-08-16,93.83042907714844,94.93000441789627,93.8007108246958,94.64272797752072,155000
2000-08-17,95.04883575439453,95.27667558997047,94.14738249189845,94.16719465151375,96900
2000-08-18,94.86066436767578,95.23709557548402,94.66254267935565,95.17765906898798,269000
2000-08-21,94.74178314208984,95.42530290754407,94.74178314208984,95.19746298572599,43000
2000-08-22,95.375732421875,95.79178775649473,95.17761083396084,95.35592026308358,380100
2000-08-23,95.62340545654297,95.7224662723065,94.68232770678937,95.01913448038539,239100
2000-08-24,95.7818832397461,95.99981699000718,95.52432517125573,95.55404340992769,53100
2000-08-25,95.83142852783203,96.09889271743833,95.73236771686672,95.9205832577008,136000
2000-08-28,96.2276840209961,96.8319550448051,95.791816397265,95.791816397265,354000
2000-08-29,96.15836334228516,96.20789376535215,95.89089905772332,96.00977207308414,66900
2000-08-30,95.35594940185547,95.81162919330419,95.35594940185547,95.81162919330419,260100
2000-08-31,96.5346908569336,97.02999455553254,95.65305027342748,95.73229886520332,843400
2000-09-01,96.5545425415039,97.29749839362383,96.48519999530605,97.02012820883239,278000
2000-09-05,95.96024322509766,96.38620487046559,95.6531545970417,96.22770751404963,140700
2000-09-06,95.00920867919922,96.02953486979014,95.00920867919922,95.91066191554654,153200
2000-09-07,95.6927490234375,95.6927490234375,95.01913546923525,95.24697534786249,84000
2000-09-08,95.03890991210938,95.17759500057815,94.75163365742402,95.17759500057815,62600
2000-09-11,94.80123138427734,95.76212160833951,94.46442450161638,94.86066789298222,93300
2000-09-12,94.1474380493164,95.01917358681008,94.1474380493164,94.90030055897003,109000
2000-09-13,94.34550476074219,94.4346594796467,93.7313278082888,93.7313278082888,197900
2000-09-14,94.10774230957031,94.97947718570107,94.03839976260537,94.93985287314968,99900
2000-09-15,92.97847747802734,94.04833423997353,92.8397923422195,94.04833423997353,298900
2000-09-18,91.92843627929688,93.31528768868282,91.90862411630565,93.03791740680563,144700
2000-09-19,92.78036499023438,92.92895622180104,92.03740883240097,92.32468521342989,128300
2000-09-20,92.09281921386719,92.68831109368527,91.11025761216733,92.65853649969436,127700
2000-09-21,92.00352478027344,92.182172401206,91.54698086011243,92.182172401206,284200
2000-09-22,92.26155090332031,92.26155090332033,90.35597670221904,90.35597670221904,124600
2000-09-25,91.42781829833984,92.62872646313566,91.41789343747377,92.59895188053743,49300
2000-09-26,90.59420013427734,92.02338120563317,90.59420013427734,91.76533462330504,10500
2000-09-27,90.6438217163086,91.16983973349511,90.38577514183974,91.1400651287487,155200
2000-09-28,92.7577896118164,92.84711339808928,90.81251604409587,90.81251604409587,99100
2000-09-29,91.27897644042969,92.38063637137323,91.27897644042969,92.33101205015954,60400
2000-10-02,91.38817596435547,92.02336745672284,91.1499791547177,91.78517064708507,223700
2000-10-03,90.4552001953125,92.54934626083926,90.4552001953125,91.85460585995361,134300
2000-10-04,91.25914001464844,91.54696111964297,90.19717938587547,90.59417401345415,90000
2000-10-05,91.64622497558594,91.81494772028866,91.07058267012958,91.33855408818685,114100
2000-10-06,89.61166381835938,91.70581168253857,88.9268476921586,91.57678835441378,103800
2000-10-09,89.13525390625,89.69104660402864,88.69855964370964,89.6414222560127,29300
2000-10-10,87.65640258789062,89.62152574373329,87.65640258789062,89.05580847159676,123800
2000-10-11,86.86246490478516,87.94427576797318,85.94937683677325,87.39840790122693,350200
2000-10-12,84.73849487304688,87.33880942642452,84.36135001416005,87.27926023817923,155200
2000-10-13,87.25943756103516,87.39838571001769,84.44077511024648,84.57972325922901,322200
2000-10-16,87.69610595703125,87.74573028136184,86.88226703800946,87.37851028131543,349600
2000-10-17,85.75083923339844,87.87476048292937,85.48286786079407,87.79536155771326,157600
2000-10-18,85.60198974609375,86.31658026919158,83.22994620414403,83.44829330842391,81800
2000-10-19,88.41075897216797,88.41075897216797,86.83270433851567,86.86247895424495,73300
2000-10-20,89.0657730102539,89.63149053438858,88.15268507656288,88.28170837154096,177100
2000-10-23,89.35354614257812,89.50241909516488,88.37098465550545,88.72827974171369,30300
2000-10-24,88.65882110595703,90.1177762948718,88.44047407088135,89.51235951579832,51700
2000-10-25,86.76321411132812,88.55961559315728,86.58456645015175,87.65645241721002,68600
2000-10-26,86.89220428466797,87.34874813356514,85.44317380773347,86.98152808119133,47700
2000-10-27,88.4504165649414,88.4504165649414,86.86243781153134,87.65642718823638,60200
2000-10-30,89.1253433227539,89.56203765529301,87.98398313543579,87.98398313543579,52500
2000-10-31,90.92173767089844,91.28895787544195,89.58188016783421,89.65135426058569,124000
2000-11-01,90.50486755371094,90.96141146285348,89.87960089553748,90.64381569997171,199300
2000-11-02,90.76290130615234,91.26906948183455,90.61402831330463,90.99117322851882,117100
2000-11-03,90.75297546386719,91.229369035856,90.5147786778728,90.91177332119679,157100
2000-11-06,91.44776916503906,91.64626660190696,90.93167582918254,91.0110748039297,148000
2000-11-07,91.36833190917969,91.42788111529039,90.71329064196202,91.05073614325597,36700
2000-11-08,89.41315460205078,91.4973773200473,89.41315460205078,91.4973773200473,40700
2000-11-09,88.87715911865234,89.57189961427554,87.29910570716538,88.89700884709872,95300
2000-11-10,86.88231658935547,88.45044613254923,86.88231658935547,88.12292540517332,47200
2000-11-13,85.9791488647461,86.82276281528326,84.61944167388032,86.1379467848472,74200
2000-11-14,88.11296081542969,88.4305565291145,87.08077474595405,87.2097980046385,55200
2000-11-15,88.54971313476562,88.92685829270343,87.64654973023035,88.23211721229168,751900
2000-11-16,87.37855529785156,88.62908891524472,87.34878068791363,88.09314593636194,265600
2000-11-17,86.84254455566406,88.22210040631975,86.54479868861607,87.37848711635046,218300
2000-11-20,85.50275421142578,86.4952412016919,85.43328012210715,86.25704432402803,152700
2000-11-21,86.11812591552734,86.41587211553494,84.95691573549776,85.65165686884879,159800
2000-11-22,84.0040512084961,85.611879220757,84.0040512084961,85.1553354641891,36300
2000-11-24,85.47295379638672,85.6019770661676,84.99656018488804,85.07595912013782,41300
2000-11-27,86.1775894165039,86.76315636059854,86.01879160115621,86.57458395487316,68100
