Price,Close,High,Low,Open,Volume
Ticker,CMCSA,CMCSA,CMCSA,CMCSA,CMCSA
Date,,,,,
2000-01-03,10.698266983032227,11.213156193617719,10.340704794811408,11.084433727292266,2333700
2000-01-04,9.897329330444336,10.784083814424434,9.611279137864326,10.440823845214995,1063500
2000-01-05,9.63988208770752,9.840116586204129,9.353831962362863,9.782906823021708,828900
2000-01-06,10.011747360229492,10.326402720601765,9.468252928161627,9.55406790740564,1103100
2000-01-07,9.697091102600098,10.040350964639039,9.525461171580627,10.040350964639039,738600
2000-01-10,10.941411972045898,11.270370329128049,10.269194286243474,10.455127213749346,2340300
2000-01-11,9.940232276916504,11.155943893192342,9.840114395243765,11.09873479746415,2114100
2000-01-12,10.340703010559082,10.726870342903611,9.811510958547906,10.04035064095778,1530000
2000-01-13,10.927107810974121,10.97001530152151,10.483729972173524,10.512335184110567,723600
2000-01-14,11.170247077941895,11.356181248130522,10.984315526618168,11.113037974195725,985800
2000-01-18,11.098735809326172,11.298968972062196,10.741172381264887,11.012920848477942,1712700
2000-01-19,11.770955085754395,11.899677568899456,11.184554408448413,11.213157658792456,1823100
2000-01-20,11.4133939743042,11.985493049935632,11.298973111631621,11.906830179960208,841200
2000-01-21,11.356185913085938,11.6136309139957,11.170251666518237,11.527815913692445,815400
2000-01-24,11.098735809326172,11.54211223408711,11.027222468997723,11.441995652719097,607500
2000-01-25,10.455126762390137,10.984318995770476,10.211984066380364,10.927109219239648,748800
2000-01-26,10.655359268188477,10.755477176350565,10.269191877405207,10.426519551148271,525000
2000-01-27,10.655359268188477,11.381211156140242,10.598149502607502,10.726871966201925,489000
2000-01-28,9.840115547180176,10.59814793920845,9.811510995967478,10.59814793920845,538500
2000-01-31,9.868724822998047,9.968842102963547,9.325229614507155,9.961691289569464,901800
2000-02-01,10.126171112060547,10.197683838152935,9.582675834134827,9.854423800455969,470400
2000-02-02,10.726872444152832,10.9843173828125,10.269192334963533,10.440822294069978,592200
2000-02-03,11.055829048156738,11.09873653137227,10.469425904589505,11.062978549449365,537600
2000-02-04,11.098735809326172,11.298968972062196,10.91280230296135,11.077282069114114,561600
2000-02-07,10.898506164550781,11.327581210399236,10.755481367506816,11.31327958182637,570900
2000-02-08,10.941411972045898,11.070134465834673,10.784084261398576,11.070134465834673,324300
2000-02-09,10.383613586425781,10.998620129746485,10.383613586425781,10.98431850464876,300600
2000-02-10,10.669661521911621,10.669661521911621,10.29779643249928,10.412216611099138,316500
2000-02-11,10.641057968139648,10.755478164530476,10.540940705495403,10.669663180916446,427800
2000-02-14,10.16907787322998,10.669665609841603,10.083262870080361,10.61245517126418,360300
2000-02-15,10.469429969787598,10.691118937386685,10.058233314213048,10.17622893887254,260400
2000-02-16,9.897329330444336,10.383614068585565,9.840118899098474,10.383614068585565,394800
2000-02-17,9.85441780090332,10.111862672438825,9.453947564259536,10.040349989884685,504000
2000-02-18,9.039177894592285,9.868722463107472,9.039177894592285,9.854420185022901,390900
2000-02-22,9.15359878540039,9.382439196968985,9.010574019207334,9.117842757531232,1121100
2000-02-23,9.682792663574219,9.81151516284751,9.096389948645948,9.239414729599666,564000
2000-02-24,9.067782402038574,9.797209710609781,8.896152447080643,9.797209710609781,366600
2000-02-25,9.554065704345703,9.697090418533726,9.0391759476094,9.067780497617294,602700
2000-02-28,9.468253135681152,9.797210126848867,9.35383294260923,9.668487655161583,1067100
2000-02-29,9.15359878540039,9.625581234025537,8.967666523877776,9.625581234025537,819000
2000-03-01,9.29662036895752,9.453947350415326,8.52428577182088,9.146444197292062,1668600
