Price,Close,High,Low,Open,Volume
Ticker,MS,MS,MS,MS,MS
Date,,,,,
2000-01-03,32.863624572753906,33.59392734103733,32.1637510864823,33.41135164896647,5309000
2000-01-04,30.429279327392578,32.194177528381346,29.942410858154297,32.13331896972656,6234400
2000-01-05,29.318620681762695,30.231499374500505,28.542673792935556,30.185855439863616,7744200
2000-01-06,29.881563186645508,30.414075768892246,29.27297737836352,29.30340666877762,6586000
2000-01-07,30.809663772583008,30.900951665242516,29.07519381205241,29.33384284125434,6324800
2000-01-10,31.899417877197266,31.990995153399744,30.907330718337064,30.983645115172465,4610200
2000-01-11,31.899417877197266,32.26572698200719,31.624686048589826,32.23520122327302,3945600
2000-01-12,32.14362335205078,32.87624154810892,31.86889152852898,31.96046880303625,4291600
2000-01-13,32.3420524597168,32.525207074873286,31.746799960458205,32.235212267542174,3319200
2000-01-14,33.53255081176758,33.60886521962322,32.58625215435766,33.028875719920364,3635800
2000-01-18,32.66257095336914,33.88360164321472,32.647308069746074,33.53255531988412,3460400
2000-01-19,33.13572692871094,33.50203620843874,32.84573208225976,32.87625785557041,3452200
2000-01-20,32.92203903198242,33.51729147623245,32.54046695233497,32.75414731693754,4481000
2000-01-21,32.35731506347656,32.90677890417711,32.1131089120541,32.90677890417711,3965000
2000-01-24,31.258392333984375,32.84573256969452,30.632613971829414,32.601526379585266,4191000
2000-01-25,31.609432220458984,32.082581616322926,31.014179754694666,31.197334359545223,4061400
2000-01-26,32.44889831542969,32.44889831542969,31.319444658166375,31.868908599537715,5503200
2000-01-27,32.99835968017578,33.39519471795773,32.05206074392652,32.23521537674896,3009900
2000-01-28,30.922597885131836,33.059401292791485,30.70891754436587,32.235205692694194,3565800
2000-01-31,32.35731506347656,32.35731506347656,30.52576892780808,31.01418123065301,2606800
2000-02-01,31.258392333984375,32.17416554689407,31.04471191763878,32.05206245183945,3177500
2000-02-02,31.807836532592773,32.84571219680405,30.58680633940303,31.136269926338414,3001000
2000-02-03,32.2352294921875,32.540487347227156,31.38050749807647,32.2352294921875,4021700
2000-02-04,32.08259582519531,32.17417316817874,31.28892551933891,32.05207004420083,2411100
2000-02-07,31.807836532592773,31.929939551911747,31.25837294565739,31.502578984295337,2611500
2000-02-08,33.120452880859375,33.547813563193046,32.47941185735887,32.72361796154954,2829000
