Price,Close,High,Low,Open,Volume
Ticker,NKE,NKE,NKE,NKE,NKE
Date,,,,,
2000-01-03,4.471376895904541,4.604937858913622,4.436534998014376,4.581709926986845,8014400
2000-01-04,4.227479934692383,4.395882649158011,4.215865978827844,4.366847405066857,9810400
2000-01-05,4.471376895904541,4.494604827831318,4.250711542600161,4.250711542600161,6542400
2000-01-06,4.448147296905518,4.448147296905518,4.326201054422945,4.448147296905518,4891200
2000-01-07,4.448147296905518,4.459761258516236,4.366849565630482,4.430726708919419,3993600
2000-01-10,4.52363920211792,4.546867129448795,4.4597620475279705,4.471376011193408,3946400
2000-01-11,4.7501115798950195,4.854637262582195,4.575902108749725,4.587516073492744,10976000
2000-01-12,4.587513446807861,4.7384949020192595,4.5642855306214924,4.726880943926075,10050400
2000-01-13,4.645583152770996,4.686232359787609,4.500409033676769,4.558478823086407,5144800
2000-01-14,4.767531394958496,4.819793865576956,4.680426332114489,4.703654254358233,7680800
2000-01-18,4.703653812408447,4.796565492653552,4.651391346700508,4.715267772439085,8356000
2000-01-19,4.906899929046631,4.970776373812785,4.779146330654246,4.80818088494975,10299200
2000-01-20,4.790759086608887,4.959161160340379,4.761723830771793,4.947547199777521,5103200
2000-01-21,4.709461212158203,4.7907589334999985,4.692039917440738,4.7907589334999985,10265600
2000-01-24,4.616549015045166,4.668811475641101,4.575899804484065,4.610741681167953,5733600
2000-01-25,4.541059970855713,4.657199612054069,4.5062180784962065,4.604937127944866,3823200
2000-01-26,4.599129676818848,4.622357604479548,4.285552653399381,4.285552653399381,12886400
2000-01-27,4.390078544616699,4.517832153057926,4.308780793790464,4.459762331039187,6304000
2000-01-28,4.355236053466797,4.366850016276041,4.273938313802083,4.366850016276041,3556000
2000-01-31,4.227479934692383,4.291357046377156,4.221673311189918,4.273935758150541,4627200
2000-02-01,4.337813854217529,4.378462354537996,4.204252977036485,4.221674269216521,5971200
2000-02-02,4.407497406005859,4.506215694364911,4.2913578262541865,4.332006324737402,5572800
2000-02-03,4.448147296905518,4.448147296905518,4.326201054422945,4.395884824087261,3973600
2000-02-04,4.337813854217529,4.448146105538601,4.332006520537593,4.448146105538601,12485600
2000-02-07,4.204251766204834,4.332005272912715,4.151989322435939,4.332005272912715,6455200
2000-02-08,3.437731981277466,4.181025382634756,3.3564342655040122,4.181025382634756,65707200
2000-02-09,3.135769844055176,3.3912770165337456,3.008016257815891,3.3912770165337456,62571200
2000-02-10,3.135769844055176,3.2344888787609913,3.0544721073574492,3.100927956899007,25032800
2000-02-11,3.158996820449829,3.2054526560446797,3.077699108158841,3.1706107793485416,12644800
2000-02-14,3.002208948135376,3.1648043845449556,2.9847876540901397,3.1125412112690953,17859200
2000-02-15,2.82800030708313,2.984788451054824,2.8105790083862545,2.978981824062557,30056000
2000-02-16,2.7408947944641113,2.8570344043990312,2.7176668724771273,2.8279998563452633,22678400
2000-02-17,2.6944398880004883,2.7757376432418823,2.6770192948788463,2.7234751550167857,14977600
2000-02-18,2.601527214050293,2.706052861043385,2.543457410165242,2.6828249394893646,26087200
2000-02-22,2.5086162090301514,2.6712117040598833,2.5086162090301514,2.6595977401291884,12847200
2000-02-23,2.6073341369628906,2.647982638830833,2.5957201780206502,2.624754720946352,12624800
2000-02-24,2.5144219398498535,2.6073335919669907,2.4737727376187806,2.6015262592798445,16156800
2000-02-25,2.4679675102233887,2.5144233625677344,2.46216017425032,2.5086160265946655,14830400
2000-02-28,2.5899133682250977,2.624755252102565,2.4911950516689103,2.5028090129613996,16385600
2000-02-29,2.642177104949951,2.706053551081925,2.5899139136964346,2.5899139136964346,12575200
2000-03-01,2.6131398677825928,2.6654030195680227,2.595719289760487,2.6421751096321775,9884800
2000-03-02,2.7350902557373047,2.781546135165026,2.613143217809305,2.636371157523165,11260800
2000-03-03,2.729280948638916,2.810578679023905,2.706053025671776,2.793158091228527,6912800
