Price,Close,High,Low,Open,Volume
Ticker,ABT,ABT,ABT,ABT,ABT
Date,,,,,
2000-01-03,8.134053230285645,8.366455400051864,8.075953181573047,8.192153772727199,10635087
2000-01-04,7.9016499519348145,8.075951039294294,7.84354942490538,8.003325503939706,10734887
2000-01-05,7.88712739944458,7.974277476531635,7.799976334899567,7.799976334899567,11722632
2000-01-06,8.163105010986328,8.19215553532199,7.858078208429846,7.901653748068808,17479583
2000-01-07,8.250253677368164,8.424555301649052,8.01785200538926,8.01785200538926,15756040
2000-01-10,8.192151069641113,8.380977153109825,8.105000531599492,8.366452639453147,10442172
2000-01-11,8.07595157623291,8.177627134997815,7.98880102675887,7.98880102675887,9533285
2000-01-12,7.9550886154174805,8.174036254304365,7.94049270154542,8.13024702422052,8330124
2000-01-13,7.882107734680176,8.028072848927055,7.86751082633072,7.9550897956476545,10615929
2000-01-14,8.057268142700195,8.086461473987987,7.9404968021736,8.057268142700195,11217621
2000-01-18,7.882107734680176,8.057265177158087,7.736142620433296,7.896704146873671,11348831
2000-01-19,7.721548557281494,7.809127553241623,7.677758811223374,7.677758811223374,16849822
2000-01-20,7.488006591796875,7.677761055826084,7.4004280663891695,7.633971793122231,15429241
2000-01-21,7.283657073974609,7.385832535617709,7.181481612331508,7.356639688335781,18903505
2000-01-24,7.006321907043457,7.210673293436403,7.006321907043457,7.152287112158952,20606554
2000-01-25,6.9187445640563965,7.137691913063664,6.860358372781494,7.006323106734221,22725507
2000-01-26,6.9333367347717285,7.0063188089010735,6.874951075468252,6.962529564423466,14037397
2000-01-27,7.196072101593018,7.283651569565856,6.918739269688251,6.9479320949085475,16105783
2000-01-28,7.444217681884766,7.5171997898499106,7.254463208862832,7.283656052048889,13831338
2000-01-31,7.604781150817871,7.6777632764326,7.225271616839286,7.44421948215267,11452194
2000-02-01,7.677760124206543,7.677760124206542,7.444216425811677,7.56098827500911,8050775
2000-02-02,7.721548557281494,7.765337807183504,7.648565977955368,7.648565977955368,10301829
2000-02-03,7.765338897705078,7.8091286499127905,7.692356804285858,7.706953222969702,8176192
2000-02-04,8.042675018310547,8.188639740887428,7.89670979957735,7.89670979957735,13315412
2000-02-07,7.896707057952881,8.071865061157823,7.794531638776022,8.05726814742729,5931822
2000-02-08,7.969689846038818,8.057268353727526,7.823724674245326,7.984286263986936,10834240
2000-02-09,8.422179222106934,8.524354618895206,8.071863292457982,8.10105612121005,14133855
2000-02-10,8.203237533569336,8.407589469312635,8.101062061854085,8.407589469312635,14272416
2000-02-11,7.94049596786499,8.217829360944638,7.94049596786499,8.217829360944638,6961002
2000-02-14,8.188637733459473,8.217831067743214,8.028076627601763,8.115655638140602,6156593
2000-02-15,8.203237533569336,8.261624226201477,8.071869211694413,8.21783445480557,8322550
2000-02-16,8.101056098937988,8.203231495445353,8.07186327026618,8.115653009429925,5104022
2000-02-17,7.99888277053833,8.232426948763647,7.969689934318727,8.159443865902315,9944512
2000-02-18,7.619377136230469,8.042675921149536,7.560990942951724,7.940500455029011,9892830
2000-02-22,7.794528007507324,7.8237208290559215,7.663159318226817,7.809124418281623,8656254
2000-02-23,7.502600193023682,7.706950987639799,7.429617128460163,7.560985850824837,8071492
2000-02-24,7.415027618408203,7.604782671417809,7.239869489596643,7.531799538897077,7740684
2000-02-25,7.488006591796875,7.648568214023515,7.4150239911341975,7.444217329093023,9544869
2000-02-28,7.73614501953125,7.867513266167993,7.619373189614575,7.823724016007784,9246362
2000-02-29,7.706954002380371,7.8383222799765315,7.619374985264188,7.736146842700356,8257948
2000-03-01,7.896707057952881,7.940496806832188,7.6485664707198575,7.7361454723223275,8537297
2000-03-02,7.82372522354126,7.925901148664067,7.692356956628806,7.89670781456204,7037857
2000-03-03,7.575590133666992,7.736151851699782,7.444221771012517,7.6485727778779475,11829560
2000-03-06,7.298250198364258,7.517196935273244,7.239863541851303,7.517196935273244,9772982
2000-03-07,6.9187445640563965,7.298254063108737,6.889551220340769,7.2836571431727455,15393821
2000-03-08,7.2398681640625,7.342043637802708,7.020920791212972,7.035517216582086,16825986
2000-03-09,7.298250198364258,7.342038950358745,7.020916308786226,7.064706053092896,11917776
2000-03-10,7.225264549255371,7.45880861124439,7.123089177183898,7.342036332171923,8180425
2000-03-13,7.13769006729126,7.166883403457631,6.97712895107923,7.00632129493315,7070603
2000-03-14,7.269059181213379,7.342041284668082,7.181480160911485,7.210673002293366,8679199
2000-03-15,7.590178966522217,7.67775745080828,7.1522835681557595,7.225266134550169,9057011
